text,adjective_count,adverb_count,noun_count,verb_count,flesch_reading_ease,flesch_kincaid_grade_level,gunning_fog_scale,coleman_liau_index,linsear_write_formula,dale_chall_readability,mcalpine_eflaw_readability,reading_time,syllable_count,lexicon_count,polysyllable_count,monosyllable_count,conjunction_count,pronoun_count,stopword_count,present_tense_count,past_tense_count,label
last elect novemb percent american peopl chose vote percent young peopl percent low incom worker chose vote,0.38461538461538464,0.2857142857142857,0.36363636363636365,0.19047619047619047,0.8040286949498787,0.2602739726027397,0.10779220779220779,0.3525509036833677,0.15492957746478875,0.31249999999999994,0.1780821917808219,0.4188911704312116,0.4408602150537635,0.4915254237288136,0.21428571428571427,0.38888888888888884,0.2,0.0,0.3333333333333333,0.0,0.2222222222222222,2
mccain oppos requir govern buy american made motorcycl said buy american provis quot disgrac,0.3076923076923077,0.0,0.2272727272727273,0.2857142857142857,0.6069171932158297,0.4520547945205479,0.37077922077922076,0.6085563944177534,0.20422535211267606,0.47030141843971623,0.14383561643835616,0.35318275154004114,0.3655913978494624,0.28813559322033894,0.5,0.18518518518518517,0.2,0.1,0.16666666666666666,0.1111111111111111,0.4444444444444444,0
water rate manila philippin rais percent subsidiari world bank becam partial owner,0.15384615384615385,0.14285714285714285,0.3181818181818182,0.19047619047619047,0.7476364672906075,0.41780821917808214,0.2597402597402597,0.41294898192633267,0.3098591549295775,0.45744680851063824,0.3835616438356164,0.2833675564681725,0.29032258064516137,0.3389830508474576,0.0,0.25925925925925924,0.0,0.0,0.19444444444444442,0.0,0.3333333333333333,2
almost peopl left puerto rico last year,0.15384615384615385,0.14285714285714285,0.13636363636363635,0.047619047619047616,0.7749536795097153,0.2705479452054794,0.07792207792207792,0.41317776252573785,0.08450704225352113,0.5221631205673758,0.0821917808219178,0.09650924024640659,0.0967741935483871,0.1016949152542373,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.1111111111111111,1
women men make less adjust inflat john kitzhab first elect governor,0.15384615384615385,0.42857142857142855,0.2272727272727273,0.23809523809523808,0.7572806309088316,0.39041095890410954,0.3636363636363636,0.44749485243651344,0.3380281690140845,0.40868794326241126,0.3287671232876712,0.26488706365503084,0.26881720430107525,0.30508474576271183,0.14285714285714285,0.25925925925925924,0.2,0.1,0.25,0.3333333333333333,0.2222222222222222,4
best year auto industri america histori,0.07692307692307693,0.14285714285714285,0.2272727272727273,0.047619047619047616,0.746021188655043,0.3527397260273972,0.2487012987012987,0.3212079615648593,0.2535211267605634,0.2353723404255319,0.2602739726027397,0.14168377823408626,0.19354838709677422,0.2033898305084746,0.21428571428571427,0.18518518518518517,0.0,0.1,0.2222222222222222,0.0,0.1111111111111111,1
say mitt romney want get rid plan parenthood,0.15384615384615385,0.0,0.13636363636363635,0.14285714285714285,0.8456933821084136,0.2191780821917808,0.23376623376623373,0.3804621368107985,0.14084507042253522,0.5265957446808509,0.1643835616438356,0.11088295687885011,0.10752688172043012,0.13559322033898305,0.07142857142857142,0.14814814814814814,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,3
dont know jonathan gruber,0.0,0.0,0.13636363636363635,0.09523809523809523,0.9405197396550904,0.0958904109589041,0.06493506493506493,0.273850377487989,0.07042253521126761,0.4698581560283687,0.1095890410958904,0.06365503080082138,0.05376344086021506,0.0847457627118644,0.0,0.1111111111111111,0.0,0.1,0.05555555555555555,0.2222222222222222,0.0,4
hate crime american muslim mosqu tripl pari san bernardino,0.23076923076923078,0.0,0.2272727272727273,0.09523809523809523,0.7862131217635041,0.3116438356164383,0.1558441558441558,0.5387783115991764,0.1971830985915493,0.5354609929078014,0.2054794520547945,0.21149897330595485,0.17204301075268819,0.2033898305084746,0.07142857142857142,0.18518518518518517,0.4,0.0,0.1388888888888889,0.1111111111111111,0.1111111111111111,1
rick perri never lost elect remain person texa governorship three time landslid elect,0.15384615384615385,0.14285714285714285,0.36363636363636365,0.23809523809523808,0.7025986982754524,0.47260273972602734,0.32922077922077914,0.4621368107984443,0.35211267605633806,0.47916666666666663,0.3972602739726027,0.3121149897330596,0.33333333333333337,0.3559322033898305,0.07142857142857142,0.25925925925925924,0.2,0.0,0.2777777777777778,0.2222222222222222,0.2222222222222222,2
isi support tweet shoot began chattanooga tenn,0.0,0.0,0.18181818181818182,0.14285714285714285,0.8310133498028409,0.18835616438356162,0.1279220779220779,0.32052161976664384,0.046948356807511735,0.6648936170212765,0.05890410958904109,0.1930184804928132,0.18279569892473121,0.2033898305084746,0.07142857142857142,0.16666666666666666,0.0,0.0,0.08333333333333333,0.1111111111111111,0.2222222222222222,4
youth unemploy minor commun percent,0.0,0.0,0.18181818181818182,0.09523809523809523,0.5996959475509525,0.47260273972602734,0.4711038961038961,0.47609242736215973,0.2112676056338028,0.5602836879432623,0.1917808219178082,0.1478439425051335,0.19354838709677422,0.15254237288135594,0.21428571428571427,0.12962962962962962,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,1
say paul ryan still endors trump,0.0,0.14285714285714285,0.13636363636363635,0.14285714285714285,0.860135873438168,0.1780821917808219,0.2503246753246753,0.36787920384351414,0.09859154929577466,0.6697695035460992,0.0821917808219178,0.07186858316221767,0.06451612903225808,0.0847457627118644,0.07142857142857142,0.1111111111111111,0.0,0.0,0.027777777777777776,0.3333333333333333,0.0,0
look state right work constantli budget deficit good busi climat,0.15384615384615385,0.42857142857142855,0.2272727272727273,0.2857142857142857,0.8183761698893057,0.36301369863013694,0.33993506493506487,0.4024250743536949,0.36619718309859156,0.3240248226950354,0.410958904109589,0.2977412731006161,0.27956989247311825,0.3728813559322034,0.07142857142857142,0.37037037037037035,0.2,0.30000000000000004,0.38888888888888884,0.4444444444444444,0.0,3
obama administr go come next sever month your even go abl burn coal limitedli exist plant,0.38461538461538464,0.5714285714285714,0.18181818181818182,0.38095238095238093,0.6994156491994868,0.5513698630136986,0.5113636363636364,0.38549530999771225,0.5633802816901409,0.3781028368794325,0.589041095890411,0.3921971252566736,0.4623655913978495,0.5084745762711864,0.2857142857142857,0.4629629629629629,0.0,0.1,0.4444444444444444,0.5555555555555556,0.0,4
cut busi tax today percent busi dont pay busi tax,0.07692307692307693,0.14285714285714285,0.36363636363636365,0.047619047619047616,0.7765689581452799,0.3390410958904109,0.26298701298701294,0.36101578586135896,0.22535211267605634,0.40824468085106375,0.3150684931506849,0.17659137577002057,0.21505376344086025,0.23728813559322035,0.07142857142857142,0.18518518518518517,0.0,0.2,0.1111111111111111,0.0,0.1111111111111111,1
say mark pryor vote obama percent time,0.07692307692307693,0.0,0.2272727272727273,0.047619047619047616,0.8408475462017198,0.22945205479452052,0.11688311688311688,0.31960649736902313,0.1267605633802817,0.5602836879432623,0.1643835616438356,0.10882956878850106,0.11827956989247312,0.15254237288135594,0.0,0.14814814814814814,0.0,0.0,0.08333333333333333,0.1111111111111111,0.0,1
feder govern think author regul toilet seat,0.07692307692307693,0.0,0.18181818181818182,0.19047619047619047,0.6961850919283575,0.41780821917808214,0.42532467532467527,0.4447494852436514,0.3380281690140845,0.40824468085106375,0.2602739726027397,0.2073921971252567,0.24731182795698928,0.23728813559322035,0.2857142857142857,0.2037037037037037,0.0,0.30000000000000004,0.2222222222222222,0.3333333333333333,0.0,0
austin citi basic doubl size everi year sinc found,0.0,0.2857142857142857,0.18181818181818182,0.23809523809523808,0.802270891728823,0.3390410958904109,0.28928571428571426,0.32807137954701443,0.29577464788732394,0.41755319148936165,0.3561643835616438,0.19917864476386044,0.23655913978494628,0.28813559322033894,0.07142857142857142,0.2777777777777778,0.2,0.1,0.2222222222222222,0.2222222222222222,0.3333333333333333,0
presid georg bush ad trillion debt presid obama weve ad trillion debt,0.0,0.0,0.3181818181818182,0.09523809523809523,0.8324861038529145,0.1815068493150685,0.09025974025974026,0.272477693891558,0.04507042253521127,0.5460992907801417,0.0547945205479452,0.2895277207392198,0.30107526881720437,0.3389830508474576,0.14285714285714285,0.2777777777777778,0.0,0.1,0.19444444444444442,0.0,0.2222222222222222,0
say suprem court justic suggest case decid base south african law,0.15384615384615385,0.0,0.2272727272727273,0.2857142857142857,0.8635089552947882,0.1678082191780822,0.19253246753246753,0.32258064516129037,0.07981220657276995,0.5367907801418439,0.0863013698630137,0.24024640657084195,0.23655913978494628,0.28813559322033894,0.14285714285714285,0.2777777777777778,0.0,0.0,0.1388888888888889,0.1111111111111111,0.3333333333333333,4
director homeland secur use use term terrorist attack instead substitut man made disast,0.07692307692307693,0.42857142857142855,0.3181818181818182,0.3333333333333333,0.62221483205853,0.5513698630136986,0.5551948051948051,0.47952413635323726,0.4647887323943662,0.47916666666666663,0.4246575342465753,0.3367556468172485,0.3870967741935484,0.3559322033898305,0.3571428571428571,0.24074074074074073,0.4,0.2,0.3055555555555555,0.2222222222222222,0.1111111111111111,4
african american youth unemploy percent hispan youth unemploy percent,0.38461538461538464,0.0,0.18181818181818182,0.09523809523809523,0.5836381775856334,0.44863013698630133,0.26850649350649347,0.5957446808510638,0.11267605633802817,0.5177304964539007,0.0821917808219178,0.215605749486653,0.22580645161290322,0.16949152542372883,0.2857142857142857,0.1111111111111111,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,2
presid barack obama took exactli none deficit reduct commiss idea one,0.07692307692307693,0.2857142857142857,0.36363636363636365,0.047619047619047616,0.7009834196398879,0.40410958904109584,0.5152597402597403,0.5069778082818577,0.323943661971831,0.5607269503546098,0.2465753424657534,0.21971252566735117,0.22580645161290322,0.22033898305084745,0.2857142857142857,0.18518518518518517,0.0,0.1,0.1111111111111111,0.0,0.1111111111111111,4
say paperback edit mitt romney book delet line massachusett individu mandat model countri,0.07692307692307693,0.0,0.4090909090909091,0.23809523809523808,0.6318589956767542,0.5273972602739726,0.43214285714285705,0.5243651338366507,0.38028169014084506,0.5008865248226949,0.3424657534246575,0.3121149897330596,0.3548387096774194,0.3220338983050847,0.21428571428571427,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,3
say terri mcauliff person invent scheme rent lincoln bedroom,0.0,0.0,0.2727272727272727,0.19047619047619047,0.7765689581452799,0.3390410958904109,0.26298701298701294,0.4195836193090826,0.22535211267605634,0.452127659574468,0.2876712328767123,0.19917864476386044,0.20430107526881722,0.23728813559322035,0.07142857142857142,0.2037037037037037,0.0,0.1,0.19444444444444442,0.2222222222222222,0.1111111111111111,4
creat new job cut unemploy rate almost half today new york state privat sector job ever histori,0.3076923076923077,0.2857142857142857,0.4545454545454546,0.23809523809523808,0.7042139769110171,0.5376712328767124,0.46038961038961035,0.3733699382292382,0.5211267605633803,0.40336879432624106,0.589041095890411,0.36755646817248466,0.4301075268817205,0.4915254237288136,0.21428571428571427,0.42592592592592593,0.2,0.4,0.3611111111111111,0.2222222222222222,0.3333333333333333,0
town west texa water truck water,0.07692307692307693,0.0,0.2272727272727273,0.19047619047619047,0.8473086607439781,0.2842465753424657,0.20779220779220778,0.2841455044612217,0.22535211267605634,0.27171985815602834,0.3287671232876712,0.1745379876796715,0.19354838709677422,0.2711864406779661,0.0,0.2777777777777778,0.0,0.1,0.3333333333333333,0.4444444444444444,0.0,3
georgia women earn cent everi dollar earn men,0.07692307692307693,0.0,0.18181818181818182,0.09523809523809523,0.8360492184901895,0.24315068493150682,0.12987012987012983,0.3369938229238161,0.14084507042253522,0.414450354609929,0.2054794520547945,0.12525667351129366,0.13978494623655915,0.16949152542372883,0.0,0.14814814814814814,0.0,0.0,0.08333333333333333,0.1111111111111111,0.1111111111111111,2
feder system verifi employe author work inaccur anywher percent way excess percent time,0.15384615384615385,0.14285714285714285,0.3181818181818182,0.23809523809523808,0.7363770250368188,0.38013698630136983,0.3847402597402597,0.35712651567147113,0.29577464788732394,0.452127659574468,0.3150684931506849,0.38603696098562634,0.4838709677419355,0.5084745762711864,0.3571428571428571,0.4074074074074074,0.0,0.0,0.41666666666666663,0.3333333333333333,0.1111111111111111,2
go build wall ago long ago like couldnt get environment impact statement,0.07692307692307693,0.7142857142857142,0.13636363636363635,0.23809523809523808,0.8360492184901895,0.24315068493150682,0.18409090909090906,0.34751773049645396,0.15492957746478875,0.3266843971631205,0.21232876712328766,0.2895277207392198,0.31182795698924737,0.3728813559322034,0.07142857142857142,0.35185185185185186,0.2,0.2,0.2777777777777778,0.2222222222222222,0.1111111111111111,3
sen obama campaign announc choos cabinet,0.07692307692307693,0.0,0.13636363636363635,0.09523809523809523,0.689723977386099,0.3664383561643835,0.09090909090909091,0.5156714710592543,0.1267605633802817,0.5633865248226949,0.136986301369863,0.13552361396303905,0.12903225806451615,0.11864406779661019,0.07142857142857142,0.07407407407407407,0.0,0.2,0.08333333333333333,0.1111111111111111,0.1111111111111111,4
said republican candid actual turn around govern economi,0.15384615384615385,0.14285714285714285,0.13636363636363635,0.09523809523809523,0.5498598508242671,0.5410958904109588,0.5425324675324675,0.5493022191718142,0.323943661971831,0.452127659574468,0.1917808219178082,0.21149897330595485,0.24731182795698928,0.1864406779661017,0.3571428571428571,0.12962962962962962,0.0,0.2,0.1111111111111111,0.0,0.2222222222222222,1
militari recruit harvard elena kagan took posit suprem court rule unanim wrong,0.3076923076923077,0.14285714285714285,0.2272727272727273,0.14285714285714285,0.6768967646919093,0.47260273972602734,0.4285714285714285,0.4740334019675132,0.36619718309859156,0.5132978723404255,0.3424657534246575,0.2854209445585216,0.30107526881720437,0.30508474576271183,0.21428571428571427,0.24074074074074073,0.2,0.1,0.19444444444444442,0.0,0.3333333333333333,0
mayor cicillin provid sanctuari citi,0.07692307692307693,0.0,0.18181818181818182,0.047619047619047616,0.6141859470758705,0.43493150684931503,0.4025974025974025,0.5126973232669869,0.14084507042253522,0.43439716312056725,0.1095890410958904,0.11909650924024642,0.12903225806451615,0.1016949152542373,0.14285714285714285,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,4
transgend individu chanc murder,0.0,0.0,0.18181818181818182,0.09523809523809523,0.7042139769110171,0.3253424657534246,0.26850649350649347,0.3861816517959277,0.08450704225352113,0.5757978723404255,0.08904109589041095,0.1642710472279261,0.18279569892473121,0.16949152542372883,0.14285714285714285,0.14814814814814814,0.0,0.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,5
bain capit help start earli childhood learn compani call bright horizon first ladi michel obama rightli prais,0.3076923076923077,0.14285714285714285,0.3181818181818182,0.23809523809523808,0.7122428618936766,0.4452054794520548,0.24675324675324672,0.5431251429878747,0.35211267605633806,0.5008865248226949,0.3013698630136986,0.3285420944558522,0.31182795698924737,0.3220338983050847,0.14285714285714285,0.2222222222222222,0.0,0.1,0.1111111111111111,0.1111111111111111,0.3333333333333333,0
say man rush stage dayton ohio chatter isi isi social media post,0.07692307692307693,0.0,0.4090909090909091,0.14285714285714285,0.8183761698893057,0.36301369863013694,0.28571428571428564,0.3308167467398765,0.3380281690140845,0.4406028368794325,0.4520547945205479,0.26488706365503084,0.26881720430107525,0.3728813559322034,0.0,0.37037037037037035,0.2,0.30000000000000004,0.3333333333333333,0.1111111111111111,0.2222222222222222,4
alex sink funnel three quarter million dollar bid contract bank america,0.07692307692307693,0.0,0.3181818181818182,0.047619047619047616,0.7363770250368188,0.38013698630136983,0.1818181818181818,0.4353694806680394,0.22535211267605634,0.40824468085106375,0.2602739726027397,0.2073921971252567,0.22580645161290322,0.23728813559322035,0.07142857142857142,0.16666666666666666,0.0,0.0,0.1388888888888889,0.0,0.1111111111111111,3
take popul growth virginia net zero job creation sinc bob mcdonnel becam governor,0.07692307692307693,0.14285714285714285,0.4090909090909091,0.14285714285714285,0.7122428618936766,0.4452054794520548,0.43214285714285705,0.42370167009837567,0.38028169014084506,0.43395390070921974,0.3972602739726027,0.2772073921971253,0.31182795698924737,0.3220338983050847,0.21428571428571427,0.25925925925925924,0.0,0.2,0.2222222222222222,0.2222222222222222,0.1111111111111111,0
obama home valu florida collaps construct job lost state high foreclosur rate,0.15384615384615385,0.0,0.36363636363636365,0.19047619047619047,0.7218870255119008,0.41780821917808214,0.4259740259740259,0.4740334019675132,0.35211267605633806,0.4543439716312056,0.3013698630136986,0.26694045174537995,0.27956989247311825,0.28813559322033894,0.21428571428571427,0.2222222222222222,0.2,0.0,0.16666666666666666,0.0,0.3333333333333333,3
new arizona immigr law say polic offic stop anyon appear reason suspici undocu person,0.38461538461538464,0.14285714285714285,0.2272727272727273,0.2857142857142857,0.6077723407287756,0.5924657534246575,0.5113636363636364,0.47952413635323726,0.5070422535211268,0.40026595744680843,0.4794520547945206,0.3737166324435319,0.4516129032258065,0.4067796610169491,0.3571428571428571,0.2777777777777778,0.0,0.2,0.3333333333333333,0.3333333333333333,0.0,1
cost health care singl biggest factor drive feder budget deficit,0.23076923076923078,0.14285714285714285,0.2727272727272727,0.09523809523809523,0.7765689581452799,0.3390410958904109,0.26298701298701294,0.46053534660260814,0.22535211267605634,0.452127659574468,0.273972602739726,0.215605749486653,0.20430107526881722,0.23728813559322035,0.07142857142857142,0.2037037037037037,0.0,0.0,0.19444444444444442,0.2222222222222222,0.0,1
recess consum nativ pervers begun save save rate percent,0.15384615384615385,0.14285714285714285,0.2272727272727273,0.19047619047619047,0.72511758278303,0.3390410958904109,0.23376623376623373,0.3804621368107985,0.14084507042253522,0.4215425531914893,0.1780821917808219,0.25872689938398363,0.30107526881720437,0.30508474576271183,0.14285714285714285,0.2222222222222222,0.0,0.1,0.2777777777777778,0.2222222222222222,0.1111111111111111,0
whether suprem court nomine forthcom confirm hear,0.07692307692307693,0.0,0.18181818181818182,0.14285714285714285,0.7419829920661313,0.2910958904109589,0.35811688311688306,0.47128803477465114,0.1056338028169014,0.5997340425531914,0.0958904109589041,0.19507186858316228,0.19354838709677422,0.1864406779661017,0.21428571428571427,0.16666666666666666,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,4
think unaccept chines today larger wind power solar panel photovolta manufactur europ put togeth forget unit state,0.38461538461538464,0.14285714285714285,0.36363636363636365,0.23809523809523808,0.5788398498741032,0.6746575342465754,0.5113636363636364,0.44772363303591856,0.5774647887323944,0.3998226950354609,0.6164383561643835,0.4373716632443532,0.5376344086021506,0.5084745762711864,0.2857142857142857,0.35185185185185186,0.4,0.1,0.38888888888888884,0.1111111111111111,0.1111111111111111,2
say scott brown co sponsor legisl let employ deni women coverag birth control,0.07692307692307693,0.0,0.36363636363636365,0.19047619047619047,0.6254453893296593,0.47260273972602734,0.434090909090909,0.5680622283230383,0.2535211267605634,0.6351950354609929,0.2054794520547945,0.22176591375770027,0.23655913978494628,0.2033898305084746,0.21428571428571427,0.12962962962962962,0.0,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0
point live women use birth control,0.0,0.0,0.2272727272727273,0.047619047619047616,0.8762411515986507,0.2054794520547945,0.12987012987012983,0.30382063601006637,0.14084507042253522,0.29742907801418433,0.2054794520547945,0.11909650924024642,0.11827956989247312,0.16949152542372883,0.0,0.18518518518518517,0.0,0.1,0.1388888888888889,0.1111111111111111,0.0,2
rick perri texa import nurs countri,0.15384615384615385,0.0,0.18181818181818182,0.047619047619047616,0.7893961708394697,0.2328767123287671,0.03896103896103896,0.3525509036833677,0.04929577464788733,0.5855496453900708,0.0547945205479452,0.1314168377823409,0.12903225806451615,0.13559322033898305,0.0,0.09259259259259259,0.0,0.1,0.1111111111111111,0.1111111111111111,0.0,2
feder crimin law say crime transport dentur across state line,0.15384615384615385,0.0,0.2272727272727273,0.14285714285714285,0.7717231222385861,0.3527397260273972,0.34772727272727266,0.40631434454358273,0.29577464788732394,0.48005319148936165,0.2876712328767123,0.2073921971252567,0.21505376344086025,0.2542372881355932,0.14285714285714285,0.24074074074074073,0.0,0.1,0.1388888888888889,0.2222222222222222,0.0,1
built new prison everi day keep mass incarcer explos nonviol offend,0.15384615384615385,0.0,0.2727272727272727,0.09523809523809523,0.6624067651669913,0.5136986301369864,0.49870129870129865,0.4344543582704187,0.4366197183098592,0.47916666666666663,0.410958904109589,0.2977412731006161,0.3548387096774194,0.3559322033898305,0.2857142857142857,0.31481481481481477,0.2,0.2,0.2222222222222222,0.1111111111111111,0.0,1
sen mccain tax plan provid virtual noth middl class,0.07692307692307693,0.14285714285714285,0.2272727272727273,0.09523809523809523,0.7202717468763361,0.3527397260273972,0.23506493506493498,0.46419583619309085,0.15492957746478875,0.4330673758865248,0.1780821917808219,0.1560574948665298,0.16129032258064518,0.15254237288135594,0.07142857142857142,0.1111111111111111,0.0,0.0,0.05555555555555555,0.1111111111111111,0.0,3
austin burden fastest grow tax increas major citi nation,0.15384615384615385,0.0,0.2272727272727273,0.14285714285714285,0.7411753527483489,0.3664383561643835,0.2555194805194805,0.42736215968885843,0.23943661971830987,0.4676418439716311,0.2876712328767123,0.1930184804928132,0.20430107526881722,0.22033898305084745,0.14285714285714285,0.18518518518518517,0.0,0.0,0.19444444444444442,0.2222222222222222,0.1111111111111111,4
phoenix arizona kidnap capit world,0.07692307692307693,0.0,0.18181818181818182,0.047619047619047616,0.7869732528861227,0.23972602739726023,0.1636363636363636,0.30633722260352325,0.07746478873239437,0.4210992907801418,0.08904109589041095,0.12936344969199182,0.13978494623655915,0.15254237288135594,0.14285714285714285,0.14814814814814814,0.0,0.0,0.1388888888888889,0.1111111111111111,0.0,4
belong afl cio,0.0,0.0,0.13636363636363635,0.0,0.8295881039479309,0.1917808219178082,0.03896103896103896,0.179821551132464,0.04225352112676056,0.4454787234042552,0.0821917808219178,0.028747433264887066,0.043010752688172046,0.05084745762711864,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0
say poll found republican candid could beat barack obama texa eight point,0.15384615384615385,0.0,0.2272727272727273,0.19047619047619047,0.7572806309088316,0.39041095890410954,0.3636363636363636,0.3944177533745139,0.35211267605633806,0.47828014184397155,0.3424657534246575,0.24640657084188916,0.25806451612903225,0.30508474576271183,0.14285714285714285,0.2962962962962963,0.2,0.2,0.19444444444444442,0.1111111111111111,0.1111111111111111,2
presid ronald reagan sent troop conflict one circumst grenada peacekeep set lebanon,0.07692307692307693,0.14285714285714285,0.36363636363636365,0.19047619047619047,0.7025986982754524,0.47260273972602734,0.44220779220779216,0.49142072752230614,0.4084507042253521,0.47916666666666663,0.3972602739726027,0.3305954825462013,0.34408602150537637,0.3559322033898305,0.21428571428571427,0.25925925925925924,0.0,0.1,0.2777777777777778,0.2222222222222222,0.2222222222222222,3
know us popul growth lowest sinc great depress,0.23076923076923078,0.0,0.09090909090909091,0.14285714285714285,0.7862131217635041,0.3116438356164383,0.3412337662337662,0.3967055593685656,0.22535211267605634,0.3851950354609928,0.2602739726027397,0.1642710472279261,0.18279569892473121,0.2033898305084746,0.14285714285714285,0.2037037037037037,0.0,0.30000000000000004,0.16666666666666666,0.2222222222222222,0.1111111111111111,0
averag student florida actual pay pocket major univers tuition much less spend cellphon,0.3076923076923077,0.2857142857142857,0.2727272727272727,0.14285714285714285,0.67366620742078,0.5513698630136986,0.5298701298701298,0.4172958133150309,0.5211267605633803,0.38741134751773043,0.5342465753424658,0.36960985626283377,0.4408602150537635,0.4576271186440678,0.2857142857142857,0.37037037037037035,0.2,0.5,0.4444444444444444,0.3333333333333333,0.0,1
sinc american die gunfir die war countri histori,0.07692307692307693,0.0,0.2272727272727273,0.14285714285714285,0.8071167276355171,0.3253424657534246,0.2798701298701298,0.40219629375428967,0.3098591549295775,0.38874113475177297,0.273972602739726,0.22176591375770027,0.22580645161290322,0.2711864406779661,0.14285714285714285,0.25925925925925924,0.0,0.0,0.25,0.1111111111111111,0.2222222222222222,0
